age,date_account_created,date_first_booking,gender,Language_EN,Language_ZH,Country_US,Country_EUR,android,moweb,web,ios,Married,Children
47,9/5/2013,10/31/2013,F,1,0,1,0,1,0,1,0,1,1
67,9/5/2013,11/24/2013,F,1,0,0,1,1,0,1,0,0,1
44,9/5/2013,10/23/2013,M,1,0,1,0,1,0,1,0,1,1
49,9/5/2013,7/16/2014,F,1,0,0,0,0,1,1,0,1,1
39,9/5/2013,9/7/2013,M,1,0,0,1,1,0,1,0,1,2
45,9/5/2013,9/5/2013,F,1,0,1,0,0,1,1,0,1,1
61,9/6/2013,6/24/2014,F,1,0,0,0,1,0,1,0,1,1
32,9/6/2013,9/6/2013,F,1,0,1,0,1,0,1,0,0,3
61,9/6/2013,1/4/2014,F,1,0,0,1,1,0,1,0,1,2
57,9/6/2013,9/6/2013,U,1,0,1,0,1,0,1,0,1,1
49,9/6/2013,2/25/2014,M,1,0,0,1,1,0,1,0,0,1
26,9/6/2013,9/8/2013,U,1,0,1,0,1,0,1,0,1,1
28,9/6/2013,10/1/2013,F,1,0,0,0,0,1,1,0,1,3
31,9/6/2013,9/6/2013,F,1,0,1,0,0,1,1,0,1,3
26,9/6/2013,9/6/2013,F,1,0,0,0,1,0,1,0,1,3
31,9/6/2013,9/7/2013,U,1,0,1,0,1,0,1,0,1,1
35,9/6/2013,9/8/2013,F,1,0,1,0,1,0,0,1,1,1
42,9/6/2013,9/7/2013,F,1,0,1,0,1,0,0,0,1,1
32,9/6/2013,9/6/2013,M,1,0,1,0,1,0,1,0,1,1
36,9/6/2013,11/7/2013,M,1,0,1,0,0,1,1,0,1,1
32,9/6/2013,9/6/2013,F,1,0,1,0,0,1,1,0,0,2
21,9/6/2013,9/6/2013,F,1,0,1,0,1,0,1,0,1,0
60,9/6/2013,9/6/2013,F,1,0,1,0,1,0,1,0,1,1
27,9/6/2013,9/6/2013,U,1,0,0,1,1,0,1,0,1,1
29,9/6/2013,11/30/2013,F,1,0,0,0,1,0,0,0,1,1
45,9/6/2013,9/8/2013,M,1,0,0,1,1,0,1,0,1,2
44,9/6/2013,9/14/2013,M,1,0,1,0,1,0,1,0,1,1
38,9/6/2013,9/30/2013,F,1,0,1,0,1,0,1,0,1,1
31,9/6/2013,10/3/2013,M,1,0,0,1,0,1,1,0,1,3
38,9/6/2013,10/16/2013,F,0,0,0,1,0,1,1,0,1,1
38,9/6/2013,9/12/2013,U,1,0,1,0,1,0,1,0,1,3
27,9/6/2013,9/12/2013,U,1,0,0,0,1,0,0,1,1,1
28,9/6/2013,9/6/2013,U,1,0,1,0,1,0,1,0,1,2
47,9/6/2013,9/10/2013,F,1,0,0,1,0,1,1,0,1,1
25,9/6/2013,9/9/2013,U,1,0,1,0,1,0,0,1,1,1
30,9/6/2013,9/7/2013,M,1,0,0,1,1,0,1,0,1,1
32,9/6/2013,9/7/2013,F,1,0,1,0,0,1,0,0,1,3
31,9/6/2013,9/6/2013,F,1,0,1,0,1,0,1,0,1,2
35,9/6/2013,9/6/2013,M,1,0,1,0,1,0,1,0,1,3
30,9/6/2013,9/6/2013,U,1,0,1,0,1,0,1,0,1,1
34,9/6/2013,9/6/2013,U,1,0,1,0,1,0,1,0,1,1
34,9/6/2013,9/7/2013,F,1,0,0,0,1,0,0,1,1,1
31,9/6/2013,10/6/2013,M,1,0,1,0,1,0,0,1,1,1
21,9/6/2013,9/6/2013,M,1,0,1,0,1,0,1,0,1,0
29,9/6/2013,9/6/2013,M,1,0,1,0,1,0,1,0,1,1
46,9/6/2013,9/6/2013,U,1,0,1,0,1,0,1,0,1,1
33,9/6/2013,9/6/2013,F,0,1,0,0,0,1,0,0,0,1
31,9/6/2013,9/6/2013,F,1,0,1,0,1,0,1,0,1,1
34,9/6/2013,10/18/2013,F,1,0,1,0,1,0,1,0,0,1
25,9/6/2013,9/7/2013,U,1,0,0,1,1,0,1,0,0,1
37,9/6/2013,9/6/2013,M,1,0,0,1,1,0,1,0,1,1
66,9/6/2013,9/6/2013,M,1,0,0,0,1,0,1,0,1,1
34,9/6/2013,9/7/2013,U,1,0,1,0,1,0,0,0,0,2
44,9/6/2013,9/9/2013,U,1,0,1,0,1,0,0,1,1,1
44,9/6/2013,10/16/2013,F,1,0,0,0,1,0,1,0,1,3
24,9/6/2013,9/7/2013,U,1,0,0,0,1,0,1,0,1,1
35,9/6/2013,9/17/2013,F,1,0,1,0,1,0,1,0,0,1
70,9/6/2013,9/6/2013,F,1,0,1,0,1,0,1,0,0,1
33,9/6/2013,9/6/2013,U,1,0,1,0,1,0,1,0,1,1
42,9/6/2013,6/20/2014,M,1,0,0,1,1,0,1,0,1,3
29,9/6/2013,9/14/2013,F,1,0,1,0,0,1,1,0,1,1
29,9/6/2013,9/30/2013,M,1,0,0,1,0,1,1,0,1,1
62,9/6/2013,9/6/2013,U,1,0,1,0,1,0,1,0,1,1
26,9/6/2013,9/6/2013,F,1,0,1,0,1,0,1,0,1,2
27,9/6/2013,8/3/2014,F,1,0,1,0,1,0,1,0,1,2
30,9/6/2013,9/13/2013,M,1,0,0,0,1,0,1,0,1,1
32,9/6/2013,9/8/2013,M,1,0,0,0,0,1,0,1,1,1
25,9/6/2013,9/6/2013,U,1,0,0,1,1,0,0,0,1,1
56,9/6/2013,9/8/2013,U,1,0,0,1,1,0,0,1,1,1
33,9/6/2013,8/1/2014,U,1,0,1,0,1,0,1,0,1,2
23,9/6/2013,9/18/2013,F,1,0,1,0,0,1,1,0,1,2
28,9/6/2013,5/2/2014,F,1,0,1,0,1,0,1,0,1,1
32,9/6/2013,9/7/2013,F,1,0,1,0,1,0,1,0,0,1
38,9/6/2013,9/24/2013,U,1,0,0,0,1,0,1,0,1,1
54,9/6/2013,7/16/2014,F,1,0,1,0,1,0,1,0,1,1
30,9/6/2013,9/7/2013,M,1,0,0,0,1,0,1,0,1,3
34,9/6/2013,1/17/2014,F,1,0,0,0,1,0,1,0,1,3
25,9/6/2013,9/17/2013,F,1,0,1,0,0,1,1,0,1,1
30,9/6/2013,3/24/2014,F,1,0,0,0,0,1,1,0,1,3
28,9/6/2013,9/17/2013,F,1,0,1,0,0,1,1,0,1,2
36,9/6/2013,9/7/2013,M,1,0,1,0,1,0,1,0,1,3
25,9/6/2013,9/7/2013,U,1,0,1,0,1,0,1,0,0,2
105,9/6/2013,9/6/2013,U,1,0,0,1,1,0,1,0,1,3
43,9/6/2013,9/7/2013,M,1,0,0,0,1,0,1,0,1,3
44,9/6/2013,9/8/2013,M,1,0,1,0,0,1,1,0,0,1
42,9/6/2013,9/11/2013,F,1,0,1,0,1,0,1,0,1,1
40,9/6/2013,9/6/2013,U,1,0,1,0,1,0,1,0,1,1
32,9/6/2013,2/3/2014,U,1,0,1,0,1,0,1,0,1,1
26,9/6/2013,9/6/2013,F,1,0,1,0,0,1,0,0,1,1
32,9/6/2013,9/6/2013,M,1,0,1,0,1,0,1,0,1,2
30,9/6/2013,9/7/2013,M,1,0,1,0,0,1,1,0,0,1
36,9/6/2013,9/14/2013,M,1,0,1,0,1,0,0,1,1,3
35,9/6/2013,7/24/2014,U,1,0,1,0,1,0,1,0,1,1
30,9/6/2013,9/9/2013,M,1,0,0,0,1,0,1,0,0,2
31,9/6/2013,10/21/2013,F,1,0,0,1,1,0,1,0,1,1
41,9/6/2013,5/5/2014,M,1,0,0,0,1,0,1,0,0,1
29,9/6/2013,9/6/2013,M,1,0,1,0,0,1,0,1,1,1
29,9/6/2013,9/6/2013,M,1,0,0,0,1,0,1,0,0,2
32,9/6/2013,9/7/2013,M,1,0,1,0,0,1,1,0,0,1
64,9/6/2013,9/10/2013,F,1,0,1,0,1,0,1,0,1,1
61,9/6/2013,9/15/2013,F,1,0,1,0,1,0,1,0,1,1
39,9/6/2013,9/7/2013,F,1,0,1,0,1,0,1,0,0,1
26,9/6/2013,9/7/2013,F,1,0,1,0,1,0,1,0,1,1
37,9/6/2013,9/12/2013,U,1,0,1,0,1,0,1,0,1,3
28,9/6/2013,9/7/2013,F,1,0,1,0,1,0,1,0,1,3
58,9/6/2013,9/8/2013,F,1,0,1,0,0,1,1,0,1,1
26,9/6/2013,9/10/2013,M,1,0,1,0,1,0,1,0,1,1
37,9/6/2013,5/26/2014,M,1,0,1,0,0,1,1,0,1,3
35,9/6/2013,1/23/2014,M,1,0,1,0,0,1,1,0,1,1
31,9/6/2013,2/17/2014,M,1,0,1,0,0,1,0,0,1,2
57,9/7/2013,9/12/2013,M,1,0,1,0,1,0,1,0,1,1
23,9/7/2013,3/18/2014,F,1,0,1,0,0,1,1,0,1,1
48,9/7/2013,9/12/2013,M,1,0,1,0,1,0,1,0,1,3
32,9/7/2013,9/8/2013,F,1,0,0,1,0,1,1,0,0,1
30,9/7/2013,9/7/2013,M,1,0,1,0,1,0,0,0,1,3
46,9/7/2013,9/13/2013,M,1,0,1,0,1,0,1,0,1,1
24,9/7/2013,9/8/2013,M,1,0,1,0,1,0,1,0,1,3
54,9/7/2013,9/7/2013,M,1,0,0,1,0,1,1,0,1,1
42,9/7/2013,10/6/2013,M,1,0,1,0,1,0,1,0,1,1
27,9/7/2013,9/10/2013,M,1,0,1,0,0,1,1,0,1,3
32,9/7/2013,8/20/2014,F,1,0,1,0,0,1,1,0,0,1
32,9/7/2013,9/8/2013,M,1,0,1,0,1,0,1,0,1,3
30,9/7/2013,9/7/2013,U,1,0,1,0,1,0,1,0,0,3
29,9/7/2013,5/31/2014,M,1,0,0,0,1,0,1,0,1,1
74,9/7/2013,9/7/2013,F,1,0,1,0,1,0,1,0,1,1
26,9/7/2013,9/7/2013,F,1,0,1,0,0,1,1,0,1,1
31,9/7/2013,9/12/2013,M,1,0,1,0,1,0,1,0,1,3
27,9/7/2013,9/7/2013,M,1,0,0,1,1,0,1,0,1,2
60,9/7/2013,3/16/2014,U,1,0,1,0,1,0,1,0,1,1
24,9/7/2013,9/10/2013,F,1,0,0,1,1,0,1,0,1,1
27,9/7/2013,7/30/2014,F,1,0,1,0,0,1,1,0,1,1
48,9/7/2013,9/12/2013,M,1,0,1,0,1,0,1,0,0,1
29,9/7/2013,4/23/2014,F,1,0,0,1,1,0,0,1,1,3
38,9/7/2013,9/8/2013,F,1,0,1,0,1,0,1,0,1,1
35,9/7/2013,9/9/2013,F,1,0,1,0,0,1,0,0,1,3
30,9/7/2013,9/7/2013,F,1,0,1,0,0,1,1,0,1,2
43,9/7/2013,9/10/2013,M,1,0,0,0,1,0,1,0,1,2
45,9/7/2013,9/7/2013,F,1,0,0,1,1,0,1,0,1,1
31,9/7/2013,2/12/2014,F,1,0,1,0,0,1,1,0,1,3
34,9/7/2013,9/12/2013,M,1,0,1,0,1,0,1,0,1,2
38,9/7/2013,11/5/2013,F,1,0,1,0,1,0,0,1,1,2
52,9/7/2013,11/27/2013,M,1,0,1,0,0,1,1,0,1,2
32,9/7/2013,11/19/2013,F,1,0,1,0,0,1,0,1,1,1
67,9/7/2013,9/20/2013,U,1,0,1,0,1,0,1,0,1,1
38,9/7/2013,9/21/2013,M,1,0,1,0,1,0,1,0,1,1
31,9/7/2013,10/3/2013,F,1,0,1,0,0,1,1,0,1,1
35,9/7/2013,9/9/2013,U,1,0,0,0,1,0,1,0,1,2
28,9/7/2013,1/10/2014,F,1,0,1,0,1,0,0,1,1,1
47,9/7/2013,9/27/2013,F,1,0,1,0,0,1,1,0,1,1
47,9/7/2013,9/7/2013,M,1,0,0,0,1,0,1,0,0,1
37,9/7/2013,9/7/2013,U,1,0,1,0,1,0,1,0,1,1
34,9/7/2013,9/7/2013,M,1,0,1,0,1,0,1,0,1,1
55,9/7/2013,9/9/2013,F,1,0,1,0,1,0,1,0,0,1
32,9/7/2013,1/3/2014,F,1,0,1,0,0,1,1,0,1,1
32,9/7/2013,9/8/2013,M,1,0,1,0,1,0,0,0,1,3
24,9/7/2013,4/8/2014,F,1,0,1,0,1,0,1,0,1,3
42,9/7/2013,9/8/2013,F,1,0,1,0,0,1,1,0,1,1
34,9/7/2013,10/9/2013,M,1,0,1,0,1,0,1,0,0,1
30,9/7/2013,9/7/2013,F,1,0,1,0,1,0,0,0,1,2
39,9/7/2013,9/8/2013,F,1,0,1,0,0,1,1,0,1,1
32,9/7/2013,9/13/2013,M,1,0,1,0,1,0,1,0,1,1
31,9/7/2013,9/13/2013,U,1,0,0,1,1,0,0,0,1,1
29,9/7/2013,5/6/2014,F,1,0,0,1,1,0,1,0,1,1
24,9/7/2013,1/10/2014,M,1,0,1,0,1,0,1,0,1,1
32,9/7/2013,5/21/2014,F,1,0,0,0,0,1,1,0,1,2
42,9/7/2013,2/13/2014,F,1,0,1,0,1,0,1,0,1,2
82,9/7/2013,9/7/2013,U,1,0,0,1,1,0,1,0,1,1
32,9/7/2013,9/18/2013,U,1,0,1,0,1,0,1,0,0,2
36,9/7/2013,9/8/2013,F,1,0,1,0,1,0,1,0,0,2
22,9/7/2013,9/10/2013,F,1,0,1,0,0,1,1,0,0,0
67,9/7/2013,9/15/2013,M,1,0,1,0,1,0,1,0,1,1
33,9/7/2013,9/7/2013,U,1,0,1,0,1,0,1,0,1,1
29,9/7/2013,9/9/2013,F,1,0,1,0,1,0,1,0,1,2
59,9/7/2013,9/10/2013,M,1,0,1,0,1,0,1,0,1,1
45,9/7/2013,9/8/2013,M,1,0,1,0,1,0,1,0,1,1
22,9/7/2013,9/8/2013,M,1,0,1,0,1,0,1,0,1,0
37,9/7/2013,9/22/2013,M,1,0,1,0,1,0,1,0,1,2
33,9/7/2013,9/11/2013,M,1,0,1,0,1,0,1,0,1,3
26,9/7/2013,10/8/2013,U,1,0,1,0,0,1,1,0,1,1
45,9/7/2013,9/15/2013,F,1,0,0,1,1,0,1,0,0,2
50,9/7/2013,9/13/2013,M,1,0,1,0,0,1,1,0,1,1
32,9/7/2013,2/8/2014,U,1,0,1,0,1,0,0,0,1,1
26,9/7/2013,9/8/2013,M,1,0,1,0,0,1,0,1,1,2
22,9/7/2013,10/7/2013,M,1,0,1,0,1,0,1,0,0,0
30,9/8/2013,9/12/2013,F,1,0,1,0,0,1,0,0,0,1
60,9/8/2013,9/8/2013,M,1,0,1,0,1,0,1,0,1,1
43,9/8/2013,9/8/2013,U,0,0,1,0,1,0,1,0,1,3
34,9/8/2013,9/15/2013,M,1,0,1,0,1,0,1,0,0,2
54,9/8/2013,9/8/2013,F,1,0,1,0,1,0,1,0,1,3
64,9/8/2013,9/8/2013,F,1,0,0,1,1,0,1,0,1,3
36,9/8/2013,2/26/2014,M,1,0,1,0,1,0,1,0,0,1
28,9/8/2013,9/8/2013,U,1,0,1,0,1,0,1,0,1,3
35,9/8/2013,9/21/2013,F,1,0,1,0,0,1,1,0,0,1
32,9/8/2013,9/8/2013,M,1,0,1,0,1,0,1,0,0,2
30,9/8/2013,9/8/2013,F,1,0,1,0,1,0,1,0,1,3
29,9/8/2013,9/9/2013,F,1,0,1,0,1,0,1,0,0,1
45,9/8/2013,9/8/2013,F,1,0,1,0,1,0,1,0,1,3
34,9/8/2013,9/8/2013,F,1,0,0,0,0,1,0,0,0,1
34,9/8/2013,9/9/2013,M,1,0,1,0,1,0,1,0,1,3
105,9/8/2013,9/9/2013,U,1,0,0,1,1,0,1,0,0,1
37,9/8/2013,9/8/2013,F,1,0,0,1,0,1,1,0,1,1
2014,9/8/2013,9/8/2013,F,1,0,1,0,1,0,1,0,1,2
30,9/8/2013,8/31/2014,U,1,0,1,0,1,0,0,1,1,2
34,9/8/2013,9/10/2013,F,1,0,1,0,1,0,1,0,1,1
44,9/8/2013,11/22/2013,F,1,0,1,0,1,0,1,0,1,1
54,9/8/2013,2/2/2014,U,1,0,1,0,1,0,0,0,1,1
56,9/8/2013,9/10/2013,F,1,0,1,0,0,1,1,0,0,3
32,9/8/2013,1/12/2014,U,1,0,0,1,1,0,1,0,1,1
28,9/8/2013,9/11/2013,F,1,0,1,0,0,1,1,0,0,1
31,9/8/2013,9/25/2013,U,1,0,1,0,1,0,1,0,1,1
37,9/8/2013,9/11/2013,U,1,0,1,0,1,0,1,0,1,3
52,9/8/2013,9/8/2013,F,1,0,1,0,1,0,1,0,0,1
48,9/8/2013,9/21/2013,F,1,0,0,1,1,0,1,0,0,3
54,9/8/2013,9/9/2013,M,1,0,1,0,1,0,1,0,1,1
30,9/8/2013,7/27/2014,M,1,0,1,0,0,1,0,0,1,1
24,9/8/2013,9/8/2013,F,1,0,1,0,1,0,1,0,1,1
37,9/8/2013,9/10/2013,F,0,0,1,0,1,0,1,0,1,1
46,9/8/2013,12/7/2013,M,1,0,1,0,0,1,1,0,1,1
56,9/8/2013,9/12/2013,U,1,0,1,0,1,0,1,0,1,1
28,9/8/2013,9/22/2013,M,1,0,1,0,1,0,0,0,0,3
65,9/8/2013,9/8/2013,U,1,0,1,0,1,0,1,0,1,1
62,9/8/2013,9/22/2013,F,1,0,1,0,1,0,1,0,1,3
38,9/8/2013,9/15/2013,U,1,0,0,0,1,0,1,0,1,1
25,9/8/2013,9/8/2013,M,1,0,1,0,0,1,0,1,0,1
30,9/8/2013,9/8/2013,F,1,0,1,0,1,0,0,0,1,2
35,9/8/2013,9/8/2013,M,1,0,1,0,1,0,1,0,0,3
33,9/8/2013,9/8/2013,U,1,0,1,0,1,0,0,0,1,2
31,9/8/2013,8/14/2014,U,1,0,0,0,1,0,1,0,1,1
28,9/8/2013,9/9/2013,M,1,0,0,0,0,1,1,0,1,2
29,9/8/2013,2/5/2014,F,1,0,1,0,1,0,1,0,1,3
28,9/8/2013,3/24/2014,U,1,0,1,0,1,0,1,0,1,3
29,9/8/2013,7/17/2014,F,1,0,1,0,0,1,1,0,1,3
36,9/8/2013,9/8/2013,F,1,0,1,0,0,1,1,0,1,1
47,9/8/2013,7/18/2014,U,1,0,1,0,1,0,1,0,1,2
26,9/8/2013,9/9/2013,U,1,0,0,1,1,0,1,0,1,1
34,9/8/2013,9/24/2013,M,1,0,0,1,1,0,1,0,1,1
26,9/8/2013,9/11/2013,M,1,0,1,0,1,0,1,0,1,1
30,9/8/2013,9/8/2013,F,1,0,0,0,1,0,1,0,1,1
31,9/8/2013,9/13/2013,M,1,0,0,1,1,0,0,1,0,1
29,9/8/2013,9/11/2013,F,1,0,0,0,0,1,1,0,1,2
32,9/8/2013,9/12/2013,F,1,0,1,0,0,1,1,0,0,1
110,9/8/2013,9/10/2013,M,1,0,0,0,0,1,1,0,1,3
29,9/8/2013,2/6/2014,M,1,0,0,1,0,1,1,0,1,1
33,9/8/2013,9/9/2013,U,1,0,1,0,1,0,0,0,1,1
32,9/8/2013,10/21/2013,M,0,0,0,0,1,0,1,0,1,3
33,9/8/2013,10/12/2013,F,1,0,0,1,1,0,1,0,1,2
33,9/9/2013,9/21/2013,U,1,0,1,0,1,0,1,0,0,1
32,9/9/2013,8/22/2014,F,1,0,1,0,1,0,1,0,1,1
32,9/9/2013,10/23/2013,F,1,0,1,0,1,0,1,0,1,1
19,9/9/2013,9/9/2013,U,1,0,1,0,1,0,1,0,0,0
27,9/9/2013,9/9/2013,M,1,0,1,0,1,0,1,0,1,1
31,9/9/2013,9/11/2013,M,1,0,1,0,1,0,0,1,0,1
40,9/9/2013,9/19/2013,F,1,0,1,0,1,0,1,0,1,1
26,9/9/2013,2/5/2014,F,1,0,1,0,1,0,0,1,1,3
39,9/9/2013,9/9/2013,M,1,0,0,0,1,0,1,0,1,2
31,9/9/2013,9/9/2013,U,0,0,1,0,1,0,0,1,1,1
45,9/9/2013,9/30/2013,M,1,0,1,0,0,1,1,0,0,3
32,9/9/2013,9/9/2013,F,1,0,0,1,1,0,0,0,1,1
36,9/9/2013,9/10/2013,F,1,0,0,1,1,0,1,0,1,2
42,9/9/2013,9/15/2013,F,1,0,0,1,1,0,0,1,1,1
41,9/9/2013,9/13/2013,M,1,0,1,0,1,0,1,0,1,3
47,9/9/2013,11/15/2013,M,1,0,0,0,0,1,1,0,1,3
49,9/9/2013,9/9/2013,F,1,0,1,0,1,0,1,0,1,1
25,9/9/2013,9/9/2013,M,1,0,0,0,1,0,1,0,1,3
26,9/9/2013,9/9/2013,U,1,0,0,0,1,0,1,0,1,3
28,9/9/2013,10/31/2013,F,1,0,1,0,0,1,1,0,1,1
29,9/9/2013,9/16/2013,M,1,0,1,0,1,0,1,0,1,1
28,9/9/2013,9/11/2013,M,1,0,1,0,1,0,1,0,1,3
29,9/9/2013,9/14/2013,U,1,0,1,0,1,0,1,0,1,1
27,9/9/2013,9/10/2013,U,1,0,1,0,1,0,1,0,1,2
28,9/9/2013,9/9/2013,M,1,0,1,0,0,1,1,0,0,3
27,9/9/2013,8/20/2014,M,1,0,1,0,1,0,0,1,1,1
31,9/9/2013,10/13/2013,F,1,0,0,1,1,0,1,0,1,1
22,9/9/2013,9/12/2013,F,0,1,1,0,1,0,1,0,1,0
25,9/9/2013,9/10/2013,M,1,0,0,0,1,0,1,0,1,3
23,9/9/2013,9/11/2013,F,1,0,0,1,1,0,1,0,0,1
28,9/9/2013,10/25/2013,F,1,0,1,0,1,0,1,0,1,2
18,9/9/2013,9/9/2013,U,1,0,0,1,1,0,1,0,0,0
31,9/9/2013,9/9/2013,U,1,0,0,0,1,0,1,0,1,1
27,9/9/2013,9/9/2013,M,1,0,0,1,1,0,1,0,1,3
105,9/9/2013,9/15/2013,M,1,0,1,0,1,0,1,0,1,1
39,9/9/2013,10/15/2013,F,1,0,1,0,1,0,1,0,1,1
35,9/9/2013,9/9/2013,M,1,0,1,0,1,0,1,0,1,1
30,9/9/2013,9/13/2013,F,1,0,1,0,1,0,1,0,0,1
38,9/9/2013,10/14/2013,F,1,0,1,0,1,0,0,0,1,1
41,9/9/2013,9/10/2013,U,1,0,0,0,1,0,1,0,1,2
26,9/9/2013,2/22/2014,M,1,0,1,0,1,0,1,0,1,2
37,9/9/2013,11/13/2013,U,1,0,1,0,1,0,1,0,1,3
45,9/9/2013,9/10/2013,M,0,1,1,0,0,1,1,0,1,1
35,9/9/2013,9/9/2013,F,1,0,0,0,1,0,1,0,1,1
38,9/9/2013,9/11/2013,M,1,0,1,0,1,0,1,0,1,2
23,9/9/2013,9/9/2013,M,0,0,1,0,0,1,1,0,0,3
27,9/9/2013,9/10/2013,M,1,0,1,0,0,1,1,0,0,1
30,9/9/2013,10/16/2013,U,1,0,1,0,1,0,1,0,1,1
36,9/9/2013,9/9/2013,U,1,0,1,0,1,0,1,0,1,1
30,9/9/2013,10/21/2013,F,1,0,0,0,0,1,1,0,0,1
27,9/9/2013,9/9/2013,M,1,0,1,0,1,0,1,0,1,1
27,9/9/2013,9/9/2013,M,1,0,1,0,1,0,1,0,1,1
105,9/9/2013,9/9/2013,M,1,0,1,0,1,0,1,0,1,2
49,9/9/2013,9/12/2013,M,1,0,1,0,0,1,1,0,1,3
37,9/9/2013,9/10/2013,U,1,0,1,0,1,0,1,0,1,1
35,9/9/2013,9/17/2013,F,1,0,1,0,1,0,1,0,1,1
27,9/9/2013,9/20/2013,U,1,0,1,0,1,0,1,0,1,1
37,9/9/2013,9/10/2013,M,1,0,1,0,0,1,1,0,0,2
46,9/9/2013,9/11/2013,F,1,0,0,0,1,0,1,0,1,3
28,9/9/2013,5/20/2014,F,1,0,1,0,0,1,1,0,0,1
30,9/9/2013,9/26/2013,U,1,0,1,0,1,0,1,0,0,1
29,9/9/2013,9/11/2013,M,1,0,1,0,1,0,1,0,1,3
32,9/9/2013,9/10/2013,F,1,0,1,0,1,0,1,0,1,1
36,9/9/2013,9/11/2013,F,1,0,1,0,0,1,0,0,1,1
33,9/9/2013,3/24/2014,M,1,0,1,0,0,1,1,0,1,3
28,9/9/2013,9/10/2013,F,1,0,0,1,1,0,1,0,0,3
63,9/9/2013,9/11/2013,U,1,0,1,0,1,0,1,0,1,2
25,9/9/2013,12/17/2013,F,1,0,1,0,1,0,1,0,1,1
44,9/9/2013,9/20/2013,M,1,0,1,0,0,1,1,0,0,1
28,9/9/2013,9/10/2013,M,1,0,1,0,0,1,1,0,1,1
67,9/9/2013,9/12/2013,M,1,0,1,0,1,0,1,0,1,2
30,9/9/2013,1/19/2014,F,1,0,1,0,1,0,1,0,0,1
34,9/9/2013,7/24/2014,M,1,0,1,0,1,0,0,1,1,1
56,9/10/2013,4/17/2014,F,1,0,0,0,1,0,1,0,1,1
28,9/10/2013,12/15/2013,F,1,0,1,0,0,1,1,0,1,1
53,9/10/2013,9/10/2013,U,1,0,1,0,1,0,1,0,1,1
27,9/10/2013,9/10/2013,M,1,0,1,0,1,0,1,0,0,2
25,9/10/2013,4/27/2014,F,1,0,1,0,0,1,1,0,1,1
30,9/10/2013,9/10/2013,U,1,0,1,0,1,0,1,0,1,1
63,9/10/2013,9/10/2013,F,1,0,1,0,1,0,1,0,1,1
105,9/10/2013,9/10/2013,U,1,0,0,0,1,0,1,0,1,1
47,9/10/2013,3/16/2014,U,1,0,1,0,1,0,1,0,1,2
30,9/10/2013,9/10/2013,F,1,0,1,0,0,1,1,0,0,1
36,9/10/2013,9/19/2013,M,1,0,1,0,0,1,1,0,1,1
30,9/10/2013,9/20/2013,U,1,0,1,0,1,0,1,0,1,1
30,9/10/2013,9/13/2013,M,1,0,1,0,1,0,1,0,1,2
31,9/10/2013,9/11/2013,F,1,0,1,0,1,0,1,0,1,1
27,9/10/2013,11/20/2013,F,1,0,1,0,0,1,1,0,0,1
29,9/10/2013,9/10/2013,U,1,0,1,0,1,0,1,0,1,1
37,9/10/2013,12/16/2013,F,1,0,1,0,1,0,1,0,1,1
26,9/10/2013,9/10/2013,F,1,0,1,0,1,0,1,0,1,2
20,9/10/2013,9/22/2013,F,1,0,1,0,1,0,0,1,1,0
27,9/10/2013,9/10/2013,M,1,0,1,0,1,0,1,0,1,2
57,9/10/2013,5/29/2014,U,1,0,0,1,1,0,1,0,1,1
34,9/10/2013,9/10/2013,M,1,0,1,0,0,1,1,0,1,1
105,9/10/2013,9/10/2013,U,1,0,1,0,1,0,1,0,0,1
29,9/10/2013,9/13/2013,M,1,0,0,0,1,0,1,0,1,1
35,9/10/2013,3/10/2014,F,1,0,1,0,1,0,0,0,1,3
39,9/10/2013,9/10/2013,U,1,0,1,0,1,0,1,0,1,3
30,9/10/2013,9/18/2013,F,0,0,1,0,0,1,1,0,1,3
36,9/10/2013,9/12/2013,M,1,0,1,0,1,0,1,0,1,2
29,9/10/2013,9/14/2013,F,1,0,0,1,1,0,1,0,1,1
25,9/10/2013,9/14/2013,M,1,0,1,0,0,1,1,0,1,1
2014,9/10/2013,9/18/2013,F,1,0,0,0,1,0,1,0,1,1
39,9/10/2013,7/14/2014,M,1,0,1,0,1,0,0,1,0,1
36,9/10/2013,9/19/2013,M,1,0,1,0,1,0,1,0,1,3
40,9/10/2013,9/12/2013,F,1,0,0,0,1,0,1,0,0,1
39,9/10/2013,9/10/2013,M,1,0,0,0,0,1,1,0,1,3
40,9/10/2013,10/24/2013,M,1,0,1,0,1,0,1,0,1,1
27,9/10/2013,7/19/2014,F,1,0,1,0,1,0,1,0,1,1
41,9/10/2013,8/4/2014,M,1,0,1,0,1,0,1,0,1,1
28,9/10/2013,9/10/2013,U,1,0,0,0,1,0,1,0,1,2
30,9/10/2013,9/12/2013,M,1,0,1,0,0,1,1,0,0,1
64,9/10/2013,9/11/2013,M,1,0,1,0,1,0,1,0,1,2
38,9/10/2013,9/15/2013,U,1,0,1,0,1,0,1,0,1,1
35,9/10/2013,9/10/2013,F,1,0,1,0,1,0,1,0,1,3
29,9/10/2013,9/10/2013,F,1,0,1,0,1,0,1,0,1,1
33,9/10/2013,5/9/2014,F,1,0,1,0,1,0,1,0,1,1
41,9/10/2013,9/11/2013,M,1,0,1,0,0,1,1,0,0,3
36,9/10/2013,9/17/2013,F,1,0,1,0,0,1,1,0,1,3
